target,target_s_m,target_length_m,target_nominal_kn2_m3,state_index,direction,direction_family,radius_scale,qx,qy,qk,bump_x_command_m,bump_y_command_m,delta_k2_m3,converged,failure,closed_orbit_seconds,maximum_abs_corrector_delta,maximum_abs_corrector_total,maximum_ring_abs_x_m,maximum_ring_abs_y_m,maximum_bpm_abs_x_m,maximum_bpm_abs_y_m,entry_x,entry_px,entry_y,entry_py,entry_z,entry_pz,exit_x,exit_px,exit_y,exit_py,exit_z,exit_pz
SEX_09AW,50.513,0.272,2.2518524157,25,y_m,y_axis,2.0,0.0,-2.0,0.0,0.0,-0.002,0.0,true,,93.8511648,0.016647599778813617,0.016647599778813617,0.00011364018676494887,0.003275792385655632,1.3680683135617438e-5,0.003153709485440069,-6.087600833179529e-7,-1.368337674184141e-7,-0.001999949079522242,-0.00016698298323985166,-1.7568677926578017e-6,-6.877469275679488e-7,-4.76849666632986e-7,1.1161408588132418e-6,-0.002045368383207462,-0.00016698227589368543,-1.760659963515947e-6,-6.877469275679488e-7
SEX_09AW,50.513,0.272,2.2518524157,26,y_m,y_axis,2.5,0.0,-2.5,0.0,0.0,-0.0025,0.0,true,,93.8511648,0.020809499723517023,0.020809499723517023,0.00011343760365096077,0.0040947453233564765,2.1375464009120167e-5,0.003942126685049399,-9.50695159850499e-7,-2.1385613144783495e-7,-0.002499900538943535,-0.0002087197132140673,-2.7451352383707327e-6,-1.0746038918023048e-6,-7.446072706978141e-7,1.7438592430319603e-6,-0.0025566721687037912,-0.0002087183324462464,-2.7510600272612882e-6,-1.0746038918023048e-6
SEX_09AW,50.513,0.272,2.2518524157,27,y_m,y_axis,3.0,0.0,-3.0,0.0,0.0,-0.003,0.0,true,,93.8511648,0.02497139966822043,0.02497139966822043,0.00011318958499778578,0.004913701496273838,3.077960618491744e-5,0.004730537105891582,-1.3681344880287079e-6,-3.080467454103485e-7,-0.0029998281165064438,-0.0002504504299264482,-3.95304634780973e-6,-1.5474285121367154e-6,-1.071406886481261e-6,2.5109622169207866e-6,-0.003067950405161522,-0.0002504480455805275,-3.9615772022631e-6,-1.5474285121367154e-6
SEX_09AW,50.513,0.272,2.2518524157,28,y_m,y_axis,4.0,0.0,-4.0,0.0,0.0,-0.004,0.0,true,,93.8511648,0.033295199557627234,0.033295199557627234,0.00011255619536455874,0.00655162617087331,5.471449284484238e-5,0.0063073321991505,-2.4283195536922663e-6,-5.4806352425988e-7,-0.003999592483202352,-0.00033388900066197696,-7.027871633624911e-6,-2.7509789939491173e-6,-1.9009800979020306e-6,4.463049990830155e-6,-0.0040904097515614786,-0.00033388335865395,-7.043033787671278e-6,-2.7509789939491173e-6
SEX_09AW,50.513,0.272,2.2518524157,29,y_m,y_axis,5.0,0.0,-5.0,0.0,0.0,-0.005,0.0,true,,93.8511648,0.041618999447034045,0.041618999447034045,0.0001117374735623427,0.008189571701793213,8.548173461410077e-5,0.007884083955282152,-3.7863809490321027e-6,-8.57202375279539e-7,-0.0049992038444425495,-0.0004172890333804868,-1.0981519354122537e-5,-4.298395069199027e-6,-2.962767128379929e-6,6.971742052103532e-6,-0.005112705410443283,-0.0004172780383601438,-1.1005202562981863e-5,-4.298395069199027e-6
SEX_09AW,50.513,0.272,2.2518524157,30,y_m,y_axis,6.0,0.0,-6.0,0.0,0.0,-0.006,0.0,true,,93.8511648,0.04994279933644086,0.04994279933644086,0.00012903322880164508,0.009827543470710543,0.00012307668752759788,0.009460781592003418,-5.438552933087832e-6,-1.2358720053963342e-6,-0.005998623769024009,-0.0005006408344644187,-1.581421605298787e-5,-6.189672733426965e-6,-4.2531720857919416e-6,1.003618710602987e-5,-0.006134796266610099,-0.0005006218868169198,-1.584830638896519e-5,-6.189672733426965e-6
SEX_09AW,50.513,0.272,2.2518524157,31,y_m,y_axis,8.0,0.0,-8.0,0.0,0.0,-0.008,0.0,true,,93.8511648,0.06659039911525447,0.06659039911525447,0.00022931556317857908,0.013103587829246295,0.00021872595499657294,0.01261397155637871,-9.606040498611023e-6,-2.2038883380651297e-6,-0.007996734956735552,-0.0006671607616587855,-2.811791909003455e-5,-1.1003797466412417e-5,-7.501515151453563e-6,1.7827985171420127e-5,-0.008178198436389467,-0.0006671161603278206,-2.8178463032481928e-5,-1.1003797466412417e-5
SEX_09AW,50.513,0.272,2.2518524157,32,y_m,y_axis,10.0,0.0,-10.0,0.0,0.0,-0.01,0.0,true,,93.8511648,0.08323799889406809,0.08323799889406809,0.0003581509307257326,0.01637980492917116,0.0003416042961522069,0.015766816637698564,-1.4884252310959655e-5,-3.457174867563179e-6,-0.009993615744060092,-0.0008333702984427041,-4.394182800852104e-5,-1.71933281025734e-5,-1.1601589770243545e-5,2.7827850515713328e-5,-0.01022028427292879,-0.0008332839664322607,-4.4036304919373994e-5,-1.71933281025734e-5
SEX_09AW,50.513,0.272,2.2518524157,33,y_m,y_axis,12.0,0.0,-12.0,0.0,0.0,-0.012,0.0,true,,93.8511648,0.09988559867288171,0.09988559867288171,0.0005154645935460553,0.019656243295489314,0.0004916368581917785,0.018919232234935197,-2.1213805809827896e-5,-5.002208642506418e-6,-0.011988952705359652,-0.0009991899409444597,-6.328964153054183e-5,-2.4758263441754152e-5,-1.6496722449340456e-5,4.002216284994784e-5,-0.012260718430933112,-0.0009990423998070572,-6.342547124095569e-5,-2.4758263441754152e-5
SEX_09AW,50.513,0.272,2.2518524157,34,y_m,y_axis,15.0,0.0,-15.0,0.0,0.0,-0.015,0.0,true,,93.8511648,0.12485699834110213,0.12485699834110213,0.0008046262146832539,0.024571430743948745,0.0007673940344185439,0.02364686788303235,-3.2518786113052206e-5,-7.884369387997662e-6,-0.0149783679304379,-0.0012470112118762164,-9.892894881589064e-5,-3.8684670167964306e-5,-2.5176930156228432e-5,6.239097621465092e-5,-0.015317528535212765,-0.0012467289066631893,-9.914055589935814e-5,-3.8684670167964306e-5
SEX_09AW,50.513,0.272,2.2518524157,35,y_m,y_axis,20.0,0.0,-20.0,0.0,0.0,-0.02,0.0,true,,93.8511648,0.16647599778813618,0.16647599778813618,0.00142740129894154,0.03276531807606066,0.0013612082118932317,0.0315229475088865,-5.5428549643396706e-5,-1.4277376259484092e-5,-0.019948437450882178,-0.001656928830748625,-0.000176025523126386,-6.877431499327627e-5,-4.248588055946796e-5,0.0001103655236017877,-0.020399063342034496,-0.0016562892837218917,-0.0001763992858026743,-6.877431499327627e-5
SEX_09AW,50.513,0.272,2.2518524157,36,k_m,k_axis,0.25,0.0,0.0,-0.25,0.0,0.0,-0.025,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626706e-16,1.4618041502666728e-28,2.925305156544185e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,37,k_m,k_axis,0.5,0.0,0.0,-0.5,0.0,0.0,-0.05,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626706e-16,1.4618041502666728e-28,2.925305156544185e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,38,k_m,k_axis,0.75,0.0,0.0,-0.75,0.0,0.0,-0.07500000000000001,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626708e-16,1.4618041502666728e-28,2.925305156544185e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,39,k_m,k_axis,1.0,0.0,0.0,-1.0,0.0,0.0,-0.1,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626708e-16,1.4618041502666728e-28,2.925305156544185e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,40,k_m,k_axis,1.25,0.0,0.0,-1.25,0.0,0.0,-0.125,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626706e-16,1.4618041502666728e-28,2.9253051565441847e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,41,k_m,k_axis,1.5,0.0,0.0,-1.5,0.0,0.0,-0.15000000000000002,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626708e-16,1.4618041502666728e-28,2.925305156544186e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,42,k_m,k_axis,2.0,0.0,0.0,-2.0,0.0,0.0,-0.2,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626708e-16,1.4618041502666728e-28,2.925305156544186e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,43,k_m,k_axis,2.5,0.0,0.0,-2.5,0.0,0.0,-0.25,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626708e-16,1.4618041502666728e-28,2.9253051565441864e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,44,k_m,k_axis,3.0,0.0,0.0,-3.0,0.0,0.0,-0.30000000000000004,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.750950520962671e-16,1.4618041502666728e-28,2.925305156544186e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,45,k_m,k_axis,4.0,0.0,0.0,-4.0,0.0,0.0,-0.4,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.750950520962671e-16,1.4618041502666728e-28,2.9253051565441864e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,46,k_m,k_axis,5.0,0.0,0.0,-5.0,0.0,0.0,-0.5,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.750950520962671e-16,1.4618041502666728e-28,2.925305156544187e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,47,k_m,k_axis,6.0,0.0,0.0,-6.0,0.0,0.0,-0.6000000000000001,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626713e-16,1.461804150266673e-28,2.9253051565441875e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,48,k_m,k_axis,8.0,0.0,0.0,-8.0,0.0,0.0,-0.8,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211654e-16,1.7509505209626716e-16,1.461804150266673e-28,2.9253051565441875e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,49,k_m,k_axis,10.0,0.0,0.0,-10.0,0.0,0.0,-1.0,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211652e-16,1.7509505209626718e-16,1.461804150266673e-28,2.9253051565441886e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,50,k_m,k_axis,12.0,0.0,0.0,-12.0,0.0,0.0,-1.2000000000000002,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211652e-16,1.750950520962672e-16,1.461804150266673e-28,2.92530515654419e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,51,k_m,k_axis,15.0,0.0,0.0,-15.0,0.0,0.0,-1.5,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211652e-16,1.7509505209626723e-16,1.461804150266673e-28,2.92530515654419e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,52,k_m,k_axis,20.0,0.0,0.0,-20.0,0.0,0.0,-2.0,true,,93.8511648,0.0,0.0,0.00011399957601621516,4.830186209514392e-28,1.0205634039874476e-13,4.66613434248762e-28,-9.579615037913478e-16,1.7509505209626733e-16,1.382235850008675e-28,2.925305156544193e-29,-1.2691232314205747e-14,5.243738078800974e-14,-9.103356496211652e-16,1.7509505209626728e-16,1.461804150266673e-28,2.9253051565441926e-29,-1.269123221075172e-14,5.243738078800974e-14
SEX_09AW,50.513,0.272,2.2518524157,53,x_p,x_axis,0.25,0.25,0.0,0.0,0.00025,0.0,0.0,true,,93.8511648,0.0009682360001402176,0.0009682360001402176,0.00025098151348236194,6.319018214998506e-19,0.00024448262134281023,5.009198424349205e-19,0.00025002850837801624,-1.5883423041067492e-5,2.2401635263936457e-20,1.0612037235236954e-20,6.674455506029614e-7,2.919591302082136e-7,0.0002457056447103398,-1.590223911554472e-5,2.5288592299057995e-20,1.0615656746234139e-20,6.674111997957517e-7,2.919591302082136e-7
SEX_09AW,50.513,0.272,2.2518524157,54,x_p,x_axis,0.5,0.5,0.0,0.0,0.0005,0.0,0.0,true,,93.8511648,0.0019364720002804352,0.0019364720002804352,0.0005020195051218549,1.3474782778271335e-18,0.0004890112998400917,1.1231075344363406e-18,0.0005001140690029673,-3.175728702547255e-5,4.1434438229179484e-20,1.9539176471016735e-20,1.3291818496914426e-6,5.791858271032218e-7,0.0004914657941256417,-3.183256852108367e-5,4.6750880532862286e-20,1.955256383916934e-20,1.3290443642656277e-6,5.791858271032218e-7
SEX_09AW,50.513,0.272,2.2518524157,55,x_p,x_axis,0.75,0.75,0.0,0.0,0.00075,0.0,0.0,true,,93.8511648,0.002904708000420653,0.002904708000420653,0.0007531140296996874,2.0883018300825712e-18,0.0007335860823202966,1.803536776279075e-18,0.0007502567369992773,-4.762158598694595e-5,8.952717305938111e-20,3.783062755605871e-20,1.985193322732759e-6,8.616711150716247e-7,0.0007372805013823999,-4.779100807617461e-5,9.982287038782527e-20,3.7873750776103005e-20,1.9848837971026763e-6,8.616711150716247e-7
SEX_09AW,50.513,0.272,2.2518524157,56,x_p,x_axis,1.0,1.0,0.0,0.0,0.001,0.0,0.0,true,,93.8511648,0.0038729440005608705,0.0038729440005608705,0.0010042651446152762,2.695364145113474e-18,0.0009782070183093875,2.2506724378036084e-18,0.001000456570086637,-6.347631434132115e-5,7.311585993367085e-20,4.073529919120093e-20,2.635463889257927e-6,1.139406089740199e-6,0.0009831498221026323,-6.377757806306853e-5,8.42022121901037e-20,4.0783073118908597e-20,2.6349132957619633e-6,1.139406089740199e-6
SEX_09AW,50.513,0.272,2.2518524157,57,x_p,x_axis,1.25,1.25,0.0,0.0,0.00125,0.0,0.0,true,,93.8511648,0.004841180000701088,0.004841180000701088,0.001255472909844902,3.371370000271837e-18,0.0012228741599888248,2.839857014662975e-18,0.0012507136285389705,-7.932146688136642e-5,1.574932153001218e-19,6.64821622977396e-20,3.279977057323275e-6,1.4123819469045954e-6,0.0012290738143539946,-7.979229918346085e-5,1.7559327471672328e-19,6.660862076818899e-20,3.2791162459131723e-6,1.4123819469045954e-6
SEX_09AW,50.513,0.272,2.2518524157,58,x_p,x_axis,1.5,1.5,0.0,0.0,0.0015,0.0,0.0,true,,93.8511648,0.005809416000841306,0.005809416000841306,0.0015067373879860157,3.8372094626363195e-18,0.0014675875622408045,3.1267563215797802e-18,0.0015010279752283888,-9.515703878264586e-5,1.583967108003917e-19,6.855853566662034e-20,3.918715839210653e-6,1.6805898043793875e-6,0.0014750525386918634,-9.583519256631216e-5,1.770650634017084e-19,6.871138436737383e-20,3.917475537131614e-6,1.6805898043793875e-6
SEX_09AW,50.513,0.272,2.2518524157,59,x_p,x_axis,2.0,2.0,0.0,0.0,0.002,0.0,0.0,true,,93.8511648,0.007745888001121741,0.007745888001121741,0.002009436746463314,5.1912981428801524e-18,0.0019571533814521764,4.27214530566681e-18,0.002001828797763706,-0.00012679942327036058,1.4301067569879463e-19,7.132153054576486e-20,5.178800074345385e-6,2.202666506497548e-6,0.001967174438255534,-0.00012800558276846577,1.6243486917965151e-19,7.15071304388155e-20,5.176592480183615e-6,2.202666506497548e-6
SEX_09AW,50.513,0.272,2.2518524157,60,x_p,x_axis,2.5,2.5,0.0,0.0,0.0025,0.0,0.0,true,,93.8511648,0.009682360001402176,0.009682360001402176,0.002512363773316803,6.347398536876546e-18,0.00244690496905187,5.022459280902926e-18,0.0025028595927021552,-0.00015840343682672805,1.3047658103114588e-19,6.732666735399141e-20,6.415571554422084e-6,2.705566573555889e-6,0.0024595160550603206,-0.0001602889262827314,1.488176941006183e-19,6.753885006448223e-20,6.412118096278404e-6,2.705566573555889e-6
SEX_09AW,50.513,0.272,2.2518524157,61,x_p,x_axis,3.0,3.0,0.0,0.0,0.003,0.0,0.0,true,,93.8511648,0.011618832001682611,0.011618832001682611,0.003015519064120853,8.302962718915822e-18,0.002936842861694237,7.261826427481448e-18,0.003004120956990921,-0.00018996905458910327,5.088162396701276e-19,2.046409710588576e-19,7.628877818249634e-6,3.189220944445679e-6,0.0029520779635284853,-0.00019268540767488666,5.646096105649003e-19,2.0561981928521612e-19,7.62389893011447e-6,3.189220944445679e-6
SEX_09AW,50.513,0.272,2.2518524157,62,x_p,x_axis,4.0,4.0,0.0,0.0,0.004,0.0,0.0,true,,93.8511648,0.015491776002243482,0.015491776002243482,0.004022517033056681,1.0039686127136402e-17,0.0039172799280386686,8.011375908229745e-18,0.004007337992747297,-0.000252985033920865,3.461398889832975e-19,1.553549978103458e-19,9.98444748103902e-6,4.0985203590419955e-6,0.003937865155503041,-0.0002578185575667486,3.8851582465118215e-19,1.5624861747038637e-19,9.975575028084699e-6,4.0985203590419955e-6
SEX_09AW,50.513,0.272,2.2518524157,63,x_p,x_axis,5.0,5.0,0.0,0.0,0.005,0.0,0.0,true,,93.8511648,0.019364720002804352,0.019364720002804352,0.005030436274647062,1.448003161983586e-17,0.004898469754892303,1.325311390685573e-17,0.005011485530022804,-0.0003158472851116068,8.839162431373453e-19,3.618116799661626e-19,1.2244139404142874e-5,4.930027502256081e-6,0.004924541422873603,-0.00032340665090921903,9.827090149707238e-19,3.646511462477993e-19,1.2230243036883822e-5,4.930027502256081e-6
SEX_09AW,50.513,0.272,2.2518524157,64,x_p,x_axis,6.0,6.0,0.0,0.0,0.006,0.0,0.0,true,,93.8511648,0.023237664003365223,0.023237664003365223,0.006039283105032216,1.666769568394222e-17,0.005880418230554246,1.4621396258601902e-17,0.006016569882653716,-0.0003785558305871592,6.737462548644243e-19,3.014964483323778e-19,1.4406462919903322e-5,5.683217097709588e-6,0.0059121128338990225,-0.00038945142229668733,7.561021638060394e-19,3.041076494739045e-19,1.4386404099193114e-5,5.683217097709588e-6
SEX_09AW,50.513,0.272,2.2518524157,65,x_p,x_axis,8.0,8.0,0.0,0.0,0.008,0.0,0.0,true,,93.8511648,0.030983552004486964,0.030983552004486964,0.008059788323967188,2.2655068492134086e-17,0.00784661830197636,2.0315713345531796e-17,0.008029577786845328,-0.0005035123889049339,1.2310685776127002e-18,4.716925976729705e-19,1.8432430752394534e-5,6.952606200886796e-6,0.007889968708783768,-0.000522918532952993,1.3602152193140255e-18,4.7800809024884e-19,1.8396598032542823e-5,6.952606200886796e-6
SEX_09AW,50.513,0.272,2.2518524157,66,x_p,x_axis,10.0,10.0,0.0,0.0,0.01,0.0,0.0,true,,93.8511648,0.038729440005608705,0.038729440005608705,0.010084097450634068,2.6454810581796825e-17,0.009815941847415926,2.2868111043080534e-17,0.010046426328642461,-0.0006278568711988804,1.1074157183098187e-18,4.626794803029569e-19,2.2047966449618505e-5,7.902746456949854e-6,0.009871494838925216,-0.0006582361820480375,1.2342199299056073e-18,4.698197279142688e-19,2.1991704170781662e-5,7.902746456949854e-6
SEX_09AW,50.513,0.272,2.2518524157,67,x_p,x_axis,12.0,12.0,0.0,0.0,0.012,0.0,0.0,true,,93.8511648,0.046475328006730446,0.046475328006730446,0.012112286924537254,3.197072982687674e-17,0.011788462529299087,2.7236347011849188e-17,0.012067191714436203,-0.0007515930337164843,8.43090262387103e-19,4.0042674388651975e-19,2.5236684491701607e-5,8.529925752523223e-6,0.01185676437391466,-0.0007954226769977767,9.528843579619754e-19,4.07004353441903e-19,2.5155266417523688e-5,8.529925752523223e-6
SEX_09AW,50.513,0.272,2.2518524157,68,x_p,x_axis,15.0,15.0,0.0,0.0,0.015,0.0,0.0,true,,93.8511648,0.058094160008413054,0.058094160008413054,0.015162043488471706,4.0335561814191795e-17,0.014753429452738893,3.4757248031659493e-17,0.015105879831537489,-0.0009360688301095288,9.166573897114479e-19,4.364812658473085e-19,2.9178624149462725e-5,8.857652193018799e-6,0.014841875587405141,-0.0010047517240205953,1.036575723199193e-18,4.454358130920027e-19,2.9050449310916684e-5,8.857652193018799e-6
SEX_09AW,50.513,0.272,2.2518524157,69,x_p,x_axis,20.0,20.0,0.0,0.0,0.02,0.0,0.0,true,,93.8511648,0.07745888001121741,0.07745888001121741,0.02026580130811407,5.1120307761897604e-17,0.01971242292536615,4.43378400177694e-17,0.02019136669052683,-0.0012405856125256693,2.1917280916803685e-18,9.666735499432807e-19,3.332382862845092e-5,7.744290142732391e-6,0.019837142558554316,-0.0013632981887088157,2.4584738466065455e-18,9.951677252362e-19,3.3093007443363285e-5,7.744290142732391e-6
SEX_09AW,50.513,0.272,2.2518524157,70,y_p,y_axis,0.25,0.0,0.25,0.0,0.0,0.00025,0.0,true,,93.8511648,0.002080949972351702,0.002080949972351702,0.00011399396802299055,0.0004094732021173688,2.137712265364779e-7,0.0003942154660910537,-9.520496859570202e-9,-2.1370936529906844e-9,0.0002499999005581299,2.087445027713638e-5,-2.7450557009394244e-8,-1.074604784512127e-8,-7.45900922863572e-9,1.7441640594036623e-8,0.00025567775090099644,2.0874448894257086e-5,-2.7509818043691923e-8,-1.074604784512127e-8
SEX_09AW,50.513,0.272,2.2518524157,71,y_p,y_axis,0.5,0.0,0.5,0.0,0.0,0.0005,0.0,true,,93.8511648,0.004161899944703404,0.004161899944703404,0.0001139771426323363,0.0008189464847490789,8.550828945764258e-7,0.0007884307625986658,-3.808034933824201e-8,-8.54855155768854e-9,0.0004999992044608393,4.174875035142026e-5,-1.0980228997894664e-7,-4.29842036683589e-8,-2.98344723376881e-8,6.97661938859122e-8,0.0005113548634963769,4.174873928889668e-5,-1.1003933252306692e-7,-4.29842036683589e-8
SEX_09AW,50.513,0.272,2.2518524157,72,y_p,y_axis,0.75,0.0,0.75,0.0,0.0,0.00075,0.0,true,,93.8511648,0.006242849917055107,0.006242849917055107,0.00011394909557435525,0.0012284199284314573,1.923928998140273e-6,0.0011826457199462146,-8.567461705728909e-8,-1.9234909125238606e-8,0.0007499973150291077,6.262275001224317e-5,-2.4705551475710216e-7,-9.671447566047917e-8,-6.712167076345969e-8,1.5697254982098617e-7,0.0007670306994551572,6.262271267911098e-5,-2.475888545072603e-7,-9.671447566047917e-8
SEX_09AW,50.513,0.272,2.2518524157,73,y_p,y_axis,1.0,0.0,1.0,0.0,0.0,0.001,0.0,true,,93.8511648,0.008323799889406808,0.008323799889406808,0.00011390981973772765,0.0016378936137444312,3.420299455743021e-6,0.0015768601685707691,-1.5229510394348814e-7,-3.419705473417336e-8,0.0009999936355375527,8.349629903371905e-5,-4.392107047072582e-7,-1.71936842212898e-7,-1.1931277704813835e-7,2.790588622488702e-7,0.0010227046203965143,8.349621054992536e-5,-4.4015884939383157e-7,-1.71936842212898e-7
SEX_09AW,50.513,0.272,2.2518524157,74,y_p,y_axis,1.25,0.0,1.25,0.0,0.0,0.00125,0.0,true,,93.8511648,0.010404749861758511,0.010404749861758511,0.00011385930516840233,0.002047367621333538,5.344180207685741e-6,0.0019710739389298833,-2.379303084002932e-7,-5.343623472178028e-8,0.0012499875691907296,0.00010436924716690171,-6.86268553944639e-7,-2.6865128717209e-7,-1.86396806375334e-7,4.360225438828032e-7,0.0012783759878643127,0.00010436907437099184,-6.87750000145153e-7,-2.6865128717209e-7
SEX_09AW,50.513,0.272,2.2518524157,75,y_p,y_axis,1.5,0.0,1.5,0.0,0.0,0.0015,0.0,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011379753904126638,0.002456842031931584,7.695553144553754e-6,0.002365286861508316,-3.4256545934620605e-7,-7.695404924114941e-8,0.0014999785190998852,0.00012524144413214442,-9.882299312609475e-7,-3.8685778132495213e-7,-2.6835965149094666e-7,6.278602703737463e-7,0.001534044163302116,0.00012524114559149158,-9.903631612123846e-7,-3.8685778132495213e-7
